@relation LinkDisambiguator

@attribute occurances numeric
@attribute maxDisambigConfidence numeric
@attribute avgDisambigConfidence numeric
@attribute relatednessToContext numeric
@attribute relatednessToOtherTopics numeric
@attribute maxLinkProbability numeric
@attribute avgLinkProbability numeric
@attribute generality numeric
@attribute firstOccurance numeric
@attribute lastOccurance numeric
@attribute spread numeric
@attribute isValidLink {TRUE,FALSE}

@data
1.609438,0.952157,0.952157,0.820601,0.832102,0.785714,0.535714,0.625,0.352178,0.793038,0.44086,TRUE
0.693147,0.408971,0.408971,0,0.010711,0.054348,0.054348,0.75,0.47467,0.47467,0,FALSE
0.693147,0.408971,0.408971,0.060778,0.034366,0.089612,0.089612,0.6875,0.270369,0.270369,0,FALSE
1.791759,0.952157,0.952157,0.840974,0.830768,0.898734,0.63308,0.5625,0.347633,0.941802,0.594169,TRUE
0.693147,0.408971,0.408971,0.042221,0.040316,0.026247,0.026247,?,0.283339,0.283339,0,FALSE
2.302585,0.952157,0.952157,0.773371,0.760224,0.858881,0.858881,0.6875,0.04556,0.997229,0.951668,TRUE
0.693147,0.959581,0.959581,0.270023,0.133633,0.052874,0.052874,0.75,0.607582,0.607582,0,FALSE
1.098612,0.952157,0.952157,0.478487,0.465871,0.072137,0.072137,0.375,0.679747,0.682629,0.002882,FALSE
3.89182,0.952157,0.952157,0.857844,0.876027,0.791667,0.567293,0.625,0.000333,0.982153,0.98182,TRUE
0.693147,0.952157,0.952157,0.353042,0.387424,0.147333,0.147333,0.8125,0.978827,0.978827,0,FALSE
1.386294,0.952157,0.952157,0.345718,0.357478,0.112286,0.077706,0.625,0.077708,0.165503,0.087795,TRUE
1.609438,0.408971,0.408971,0.022815,0.005077,0.047739,0.047739,0.6875,0.421239,0.838488,0.417249,FALSE
1.791759,0.952157,0.944843,0.436171,0.478058,0.047102,0.044698,0.625,0.347079,0.921073,0.573994,FALSE
0.693147,0.952157,0.952157,0.731751,0.734418,0.935484,0.935484,0.5625,0.274692,0.274692,0,TRUE
0.693147,0.408971,0.408971,0,0.002156,0.104478,0.104478,0.75,0.179581,0.179581,0,FALSE
0.693147,0.952157,0.952157,0.664058,0.656261,0.198198,0.198198,?,0.700588,0.700588,0,TRUE
0.693147,0.408971,0.408971,0.017712,0.010908,0.005587,0.005587,0.75,0.868196,0.868196,0,FALSE
1.609438,0.408971,0.408971,0,0,0.010526,0.010526,0.5,0.492517,0.855338,0.36282,FALSE
1.098612,0.408971,0.408971,0,0.002233,0.016504,0.016504,0.6875,0.747478,0.748032,0.000554,FALSE
1.098612,0.952157,0.952157,0.672069,0.658918,0.349515,0.28825,0.75,0.979936,0.984702,0.004767,TRUE
1.386294,0.408971,0.342305,0.017206,0.012292,0.02692,0.013286,0.875,0.36282,0.957765,0.594945,FALSE
2.995732,0.952157,0.952157,0.836155,0.862626,0.657143,0.568985,0.625,0.065514,0.804235,0.738721,TRUE
1.609438,0.952157,0.952157,0.753107,0.757365,0.479167,0.459226,?,0.077708,0.166279,0.088571,TRUE
0.693147,0.408971,0.408971,0,0,0.008439,0.008439,0.6875,0.244762,0.244762,0,FALSE
1.386294,0.952157,0.952157,0.401396,0.417348,0.07749,0.07749,0.75,0.10919,0.745926,0.636737,TRUE
1.098612,0.408971,0.408971,0,0.011643,0.039517,0.039517,0.8125,0.060969,0.150205,0.089236,FALSE
0.693147,0.408971,0.408971,0,0,0.006803,0.006803,0.3125,0.147655,0.147655,0,FALSE
1.098612,0.408971,0.408971,0,0.005575,0.010352,0.010352,0.8125,0.210952,0.912316,0.701363,FALSE
0.693147,0.408971,0.408971,0.131317,0.203695,0.179688,0.179688,?,0.283339,0.283339,0,FALSE
0.693147,0.408971,0.408971,0.104828,0.072777,0.038433,0.038433,0.6875,0.366478,0.366478,0,FALSE
1.098612,0.952157,0.952157,0.460648,0.467051,0.50709,0.50709,0.4375,0.039907,0.175036,0.135129,TRUE
0.693147,0.408971,0.408971,0,0.005653,0.029383,0.029383,0.75,0.571888,0.571888,0,FALSE
1.098612,0.408971,0.408971,0.058554,0.07373,0.046364,0.046364,0.75,0.330784,0.619,0.288216,FALSE
1.94591,0.952157,0.952157,0.651192,0.639267,0.350427,0.24071,0.5625,0.005432,0.955216,0.949784,FALSE
0.693147,0.408971,0.408971,0.081086,0.072086,0.036713,0.036713,0.625,0.543953,0.543953,0,FALSE
0.693147,0.408971,0.408971,0.024232,0.041471,0.100231,0.100231,0.75,0.562133,0.562133,0,FALSE
1.386294,0.408971,0.408971,0,0.005362,0.04155,0.031189,0.625,0.404168,0.843144,0.438976,FALSE
1.098612,0.408971,0.408971,0,0,0.015548,0.015548,0.75,0.588294,0.862765,0.274471,FALSE
0.693147,0.408971,0.408971,0.020695,0.031563,0.005145,0.005145,0.5625,0.655803,0.655803,0,FALSE
0.693147,0.408971,0.408971,0.128425,0.057276,0.009157,0.009157,0.5625,0.073717,0.073717,0,FALSE
0.693147,0.408971,0.408971,0,0,0.007741,0.007741,?,0.396187,0.396187,0,FALSE
0.693147,0.952157,0.952157,0.39959,0.380106,0.149485,0.149485,0.6875,0.220818,0.220818,0,FALSE
0.693147,0.915588,0.915588,0.604478,0.598899,0.099458,0.099458,0.75,0.633743,0.633743,0,FALSE
0.693147,0.408971,0.408971,0.032871,0.061814,0.006182,0.006182,0.75,0.56313,0.56313,0,FALSE
1.098612,0.208971,0.208971,0.032061,0.026652,0.038788,0.038788,0.8125,0.629864,0.940805,0.310941,FALSE
0.693147,0.408971,0.408971,0,0.002075,0.010593,0.010593,0.8125,0.364261,0.364261,0,FALSE
0.693147,0.408971,0.408971,0,0.001894,0.006663,0.006663,?,0.568119,0.568119,0,FALSE
0.693147,0.408971,0.408971,0,0,0.006789,0.006789,0.6875,0.887928,0.887928,0,FALSE
1.791759,0.408971,0.408971,0.016306,0.010715,0.042388,0.042388,0.6875,0.409378,0.831837,0.422459,FALSE
0.693147,0.952157,0.952157,0.674149,0.68861,0.755102,0.755102,?,0.173373,0.173373,0,TRUE
1.386294,0.508971,0.508971,0.207507,0.198313,0.015679,0.015679,0.625,0.043898,0.976499,0.932602,FALSE
2.484907,0.952157,0.952157,0.832877,0.857302,0.6,0.6,0.625,0.386543,0.8713,0.484758,TRUE
0.693147,0.952157,0.952157,0.849372,0.853559,0.490385,0.490385,0.625,0.892251,0.892251,0,TRUE
2.564949,0.952157,0.952157,0.832591,0.857107,0.857143,0.857143,0.625,0.387762,0.872187,0.484425,TRUE
0.693147,0.408971,0.408971,0.133512,0.06164,0.073887,0.073887,0.75,0.766877,0.766877,0,FALSE
0.693147,0.952157,0.952157,0.449724,0.45683,0.351706,0.351706,0.75,0.038798,0.038798,0,TRUE
1.791759,0.408971,0.408971,0,0.004378,0.017312,0.011217,0.8125,0.402616,0.860326,0.45771,FALSE
1.098612,0.952157,0.952157,0.800772,0.801341,0.9,0.9,0.625,0.260614,0.668773,0.408159,TRUE
0.693147,0.408971,0.408971,0.134564,0.118173,0.044355,0.044355,0.75,0.635185,0.635185,0,FALSE
0.693147,0.182696,0.182696,0.750804,0.732776,0.015852,0.015852,0.625,0.482873,0.482873,0,FALSE
0.693147,0.952157,0.952157,0.806926,0.786273,0.666667,0.666667,0.5625,0.596608,0.596608,0,TRUE
0.693147,0.408971,0.408971,0.019778,0.035242,0.01618,0.01618,0.8125,0.969294,0.969294,0,FALSE
1.386294,0.952157,0.952157,0.70775,0.704009,0.5,0.288889,0.6875,0.302295,0.307061,0.004767,TRUE
1.098612,0.408971,0.408971,0,0.007635,0.060694,0.060694,0.8125,0.383771,0.810664,0.426893,FALSE
0.693147,0.952157,0.952157,0.624,0.619159,0.340782,0.340782,0.6875,0.001441,0.001441,0,TRUE
0.693147,0.408971,0.408971,0,0.013303,0.008133,0.008133,0.75,0.119277,0.119277,0,FALSE
1.609438,0.952157,0.952157,0.837253,0.845561,0.742857,0.435714,0.625,0.346081,0.893582,0.5475,TRUE
1.609438,0.952157,0.952157,0.852063,0.845677,0.251082,0.251082,0.625,0.469571,0.919521,0.44995,TRUE
1.609438,0.952157,0.92473,0.786491,0.757973,0.576052,0.23865,0.625,0.034253,0.688061,0.653808,FALSE
1.098612,0.952157,0.952157,0.825349,0.810883,0.828571,0.828571,0.625,0.587296,0.605144,0.017847,TRUE
2.397895,0.952157,0.952157,0.726153,0.737909,0.551913,0.551913,0.6875,0.016295,0.996009,0.979714,TRUE
1.609438,0.952157,0.952157,0.803375,0.782811,0.735294,0.574544,0.625,0.568895,0.961978,0.393083,TRUE
0.693147,0.952157,0.952157,0.752234,0.739788,0.267857,0.267857,0.75,0.042013,0.042013,0,FALSE
1.098612,0.952157,0.952157,0.825001,0.816725,0.421053,0.421053,0.625,0.968185,0.992351,0.024166,TRUE
0.693147,0.952157,0.952157,0.689712,0.683284,0.55,0.55,0.6875,0.297085,0.297085,0,TRUE
1.098612,0.952157,0.952157,0.852045,0.854403,0.814815,0.814815,0.625,0.506707,0.882386,0.375679,TRUE
1.098612,0.408971,0.408971,0.098,0.077665,0.146615,0.146615,0.6875,0.524221,0.530429,0.006208,FALSE
1.098612,0.308971,0.308971,0.023016,0.036826,0.007094,0.007094,0.875,0.054429,0.70735,0.652921,FALSE
1.386294,0.952157,0.952157,0.812104,0.79042,0.394089,0.394089,0.625,0.594391,0.969848,0.375457,TRUE
1.098612,0.408971,0.408971,0.077478,0.09657,0.023057,0.015687,0.6875,0.056756,0.311052,0.254296,FALSE
1.098612,0.408971,0.408971,0,0.008569,0.022866,0.022866,0.8125,0.474005,0.504157,0.030152,FALSE
0.693147,0.748283,0.748283,0.79582,0.787772,0.431193,0.431193,0.625,0.630861,0.630861,0,TRUE
0.693147,0.952157,0.952157,0.6824,0.632697,0.034642,0.034642,0.625,0.608469,0.608469,0,FALSE
0.693147,0.408971,0.408971,0,0.006191,0.054412,0.054412,0.625,0.718767,0.718767,0,FALSE
0.693147,0.956059,0.956059,0.322123,0.262155,0.105359,0.105359,0.75,0.012748,0.012748,0,FALSE
0.693147,0.952157,0.952157,0.84215,0.82645,0.595238,0.595238,0.625,0.513912,0.513912,0,TRUE
2.484907,0.952157,0.952157,0.789772,0.820105,0.642857,0.642857,0.625,0.064073,0.74249,0.678417,TRUE
1.386294,0.952157,0.952157,0.860925,0.857938,0.843137,0.843137,0.625,0.463363,0.879725,0.416362,TRUE
1.609438,0.952157,0.952157,0.563521,0.563939,0.416026,0.391948,0.8125,0.012748,0.282563,0.269815,TRUE
0.693147,0.952157,0.952157,0.610372,0.602463,0.631579,0.631579,0.8125,0.735617,0.735617,0,TRUE
2.564949,0.952157,0.952157,0.759151,0.761668,0.496894,0.346569,0.6875,0.007871,0.661678,0.653808,TRUE
0.693147,0.952157,0.952157,0.725745,0.721683,0.25,0.25,0.625,0.294424,0.294424,0,TRUE
0.693147,0.408971,0.408971,0.184869,0.130691,0.048611,0.048611,0.6875,0.927281,0.927281,0,FALSE
1.098612,0.952157,0.952157,0.69687,0.696883,0.544,0.312323,0.625,0.633743,0.634298,0.000554,TRUE
2.079442,0.952157,0.952157,0.846418,0.867337,0.954545,0.837662,0.625,0.353952,0.905221,0.551269,TRUE
1.098612,0.408971,0.408971,0.024746,0.022214,0.023783,0.019017,?,0.660348,0.661013,0.000665,FALSE
1.609438,0.594784,0.594784,0.239011,0.227698,0.190106,0.190106,0.75,0.726194,0.935373,0.209179,FALSE
0.693147,0.408971,0.408971,0.040657,0.042289,0.061224,0.061224,0.6875,0.983816,0.983816,0,FALSE
0.693147,0.208971,0.208971,0,0.005438,0.016636,0.016636,0.5625,0.160736,0.160736,0,FALSE
0.693147,0.408971,0.408971,0,0.005705,0.059519,0.059519,0.6875,0.733511,0.733511,0,FALSE
2.397895,0.408971,0.408971,0.178867,0.181052,0.110892,0.017607,0.8125,0.017847,0.751025,0.733178,FALSE
1.098612,0.408971,0.408971,0,0.00185,0.016812,0.016812,?,0.949673,0.950449,0.000776,FALSE
0.693147,0.408971,0.408971,0.114426,0.09995,0.076285,0.076285,0.75,0.590844,0.590844,0,FALSE
1.098612,0.952157,0.952157,0.421923,0.442513,0.054265,0.054265,0.6875,0.576987,0.961202,0.384215,FALSE
0.693147,0.952157,0.952157,0.373541,0.37613,0.370675,0.370675,0.75,0.037912,0.037912,0,TRUE
0.693147,0.952157,0.952157,0.694545,0.687932,0.701299,0.701299,0.625,0.309943,0.309943,0,TRUE
1.098612,0.952157,0.952157,0.841474,0.830639,0.806452,0.806452,0.625,0.50848,0.526771,0.018291,TRUE
0.693147,0.408971,0.408971,0,0.017947,0.059687,0.059687,?,0.557144,0.557144,0,FALSE
0.693147,0.408971,0.408971,0,0.023743,0.008299,0.008299,0.5625,0.437091,0.437091,0,FALSE
0.693147,0.408971,0.408971,0.032968,0.040487,0.020641,0.020641,0.75,0.858774,0.858774,0,FALSE
0.693147,0.952157,0.952157,0.738605,0.716117,0.882353,0.882353,0.625,0.304955,0.304955,0,TRUE
1.098612,0.408971,0.408971,0.022889,0.006647,0.028808,0.028808,0.75,0.358829,0.584858,0.226028,FALSE
1.791759,0.952157,0.952157,0.353625,0.307342,0.009881,0.009881,0.8125,0.191775,0.471788,0.280013,FALSE
1.609438,0.408971,0.408971,0,0.007925,0.008451,0.008451,0.6875,0.784835,0.917526,0.13269,FALSE
0.693147,0.408971,0.408971,0.088529,0.037714,0.031552,0.031552,0.8125,0.125818,0.125818,0,FALSE
0.693147,0.952157,0.952157,0.489014,0.508311,0.037202,0.037202,?,0.277242,0.277242,0,TRUE
1.386294,0.408971,0.408971,0.024476,0.028185,0.093244,0.093244,0.625,0.163729,0.205077,0.041348,FALSE
1.791759,0.408971,0.408971,0.111916,0.224622,0.029622,0.029622,0.75,0.37845,0.500721,0.12227,FALSE
0.693147,0.408971,0.408971,0.039734,0.056618,0.067467,0.067467,0.625,0.93105,0.93105,0,FALSE
0.693147,0.956059,0.956059,0.329969,0.336298,0.028758,0.028758,0.8125,0.895023,0.895023,0,FALSE
2.197225,0.408971,0.408971,0,0.006454,0.005532,0.005532,0.75,0.033367,0.98825,0.954883,FALSE
1.098612,0.408971,0.408971,0,0.00674,0.078462,0.078462,0.6875,0.552821,0.850682,0.297861,FALSE
0.693147,0.408971,0.408971,0,0.00777,0.005848,0.005848,0.6875,0.723423,0.723423,0,FALSE
0.693147,0.952157,0.952157,0.529805,0.525762,0.048572,0.048572,0.5625,0.200643,0.200643,0,TRUE
0.693147,0.408971,0.408971,0.203832,0.254565,0.266667,0.266667,0.6875,0.124888,0.124888,0,FALSE
2.397895,0.956596,0.956596,0.277188,0.253421,0.073813,0.073813,0.8125,0.739996,0.974595,0.2346,FALSE
0.693147,0.408971,0.408971,0.082102,0.077805,0.016178,0.016178,0.75,0.960881,0.960881,0,FALSE
1.609438,0.952157,0.952157,0.570556,0.594249,0.442623,0.442623,0.6875,0.091614,0.775854,0.68424,TRUE
1.098612,0.952157,0.952157,0.523429,0.470123,0.178571,0.178571,0.625,0.557666,0.833858,0.276192,FALSE
0.693147,0.408971,0.408971,0,0,0.011123,0.011123,0.6875,0.998314,0.998314,0,FALSE
1.098612,0.408971,0.308971,0.153529,0.127505,0.093057,0.051688,0.6875,0.110499,0.357127,0.246628,FALSE
0.693147,0.508971,0.508971,0.205262,0.255148,0.247104,0.247104,0.6875,0.123426,0.123426,0,FALSE
0.693147,0.408971,0.408971,0.192267,0.136773,0.170732,0.170732,?,0.361848,0.361848,0,FALSE
1.098612,0.952157,0.952157,0.504252,0.479645,0.151234,0.151234,0.8125,0.443458,0.448629,0.005171,FALSE
1.386294,0.408971,0.408971,0.050531,0.042047,0.094864,0.094864,0.75,0.042941,0.83723,0.79429,FALSE
0.693147,0.952157,0.952157,0.45849,0.44712,0.318411,0.318411,0.8125,0.074978,0.074978,0,TRUE
0.693147,0.408971,0.408971,0.052446,0.044536,0.033939,0.033939,0.6875,0.52844,0.52844,0,FALSE
0.693147,0.594784,0.594784,0.234799,0.31359,0.042122,0.042122,0.625,0.067558,0.067558,0,FALSE
0.693147,0.952157,0.952157,0.572452,0.58411,0.29745,0.29745,0.6875,0.464478,0.464478,0,TRUE
1.098612,0.952157,0.952157,0.54928,0.510199,0.285714,0.178309,0.5625,0.916929,0.917603,0.000674,TRUE
1.098612,0.952157,0.952157,0.549491,0.459045,0.99122,0.99122,0.5625,0.148606,0.495166,0.34656,TRUE
0.693147,0.408971,0.408971,0.104223,0.063673,0.027885,0.027885,0.75,0.989883,0.989883,0,FALSE
0.693147,0.408971,0.408971,0.191738,0.09942,0.062288,0.062288,0.6875,0.910184,0.910184,0,FALSE
0.693147,0.408971,0.408971,0.015449,0.020322,0.005148,0.005148,?,0.548561,0.548561,0,FALSE
0.693147,0.952157,0.952157,0.370778,0.373114,0.051793,0.051793,0.75,0.292828,0.292828,0,FALSE
0.693147,0.408971,0.408971,0.091088,0.063578,0.5,0.5,0.625,0.441884,0.441884,0,FALSE
0.693147,0.408971,0.408971,0.02622,0.032431,0.009891,0.009891,?,0.995504,0.995504,0,FALSE
2.484907,0.952157,0.952157,0.495756,0.474393,0.1701,0.031416,0.625,0.049685,0.980553,0.930868,FALSE
0.693147,0.408971,0.408971,0,0,0.195122,0.195122,?,0.898719,0.898719,0,FALSE
0.693147,0.408971,0.408971,0,0.008709,0.007294,0.007294,?,0.783835,0.783835,0,FALSE
2.397895,0.952157,0.952157,0.722913,0.69577,0.5,0.404663,0.625,0.018997,0.266974,0.247977,TRUE
0.693147,0.508971,0.508971,0.207446,0.271321,0.032996,0.032996,0.75,0.203013,0.203013,0,FALSE
0.693147,0.408971,0.408971,0.025884,0.012306,0.066265,0.066265,0.6875,0.844874,0.844874,0,FALSE
0.693147,0.952157,0.952157,0.565683,0.54534,0.48,0.48,0.625,0.300472,0.300472,0,TRUE
2.302585,0.952157,0.952157,0.656556,0.676756,0.513699,0.428177,0.8125,0.113422,0.577338,0.463916,TRUE
0.693147,0.952157,0.952157,0.581189,0.53318,0.07992,0.07992,0.6875,0.524168,0.524168,0,FALSE
2.302585,0.956059,0.956059,0.324559,0.333101,0.008952,0.008952,0.625,0.048898,0.979654,0.930755,FALSE
3.044522,0.956059,0.956059,0.327749,0.298035,0.112286,0.084562,0.625,0.004834,0.732689,0.727855,FALSE
0.693147,0.952157,0.952157,0.509556,0.484692,0.772152,0.772152,?,0.050585,0.050585,0,TRUE
1.098612,0.952157,0.952157,0.508069,0.511656,0.8125,0.50625,0.625,0.236061,0.237298,0.001237,FALSE
0.693147,0.408971,0.408971,0.039887,0.038743,0.035433,0.035433,0.6875,0.843975,0.843975,0,FALSE
1.098612,0.851811,0.753666,0.305567,0.285999,0.047102,0.041092,0.625,0.848246,0.894672,0.046425,FALSE
0.693147,0.952157,0.952157,0.355097,0.332859,0.071186,0.071186,0.6875,0.451664,0.451664,0,FALSE
0.693147,0.952157,0.952157,0.535796,0.474273,0.011905,0.011905,?,0.848246,0.848246,0,FALSE
1.386294,0.655521,0.655521,0.300486,0.313294,0.009864,0.009864,?,0.112522,0.962905,0.850382,FALSE
1.098612,0.952157,0.762403,0.499539,0.50442,0.4,0.290164,0.5625,0.376574,0.376574,0,FALSE
0.693147,0.308971,0.308971,0,0.010833,0.012121,0.012121,0.75,0.548561,0.548561,0,FALSE
1.098612,0.408971,0.408971,0.191903,0.099127,0.045455,0.045455,0.6875,0.769897,0.783161,0.013264,FALSE
1.098612,0.952157,0.952157,0.496908,0.510759,0.693548,0.50062,0.6875,0.072842,0.640063,0.567221,FALSE
0.693147,0.408971,0.408971,0.128373,0.078126,0.039871,0.039871,0.8125,0.942446,0.942446,0,FALSE
0.693147,0.952157,0.952157,0.433283,0.431876,0.362319,0.362319,0.6875,0.230103,0.230103,0,FALSE
0.693147,0.408971,0.408971,0.12722,0.196312,0.031896,0.031896,0.75,0.660746,0.660746,0,FALSE
2.302585,0.952157,0.952157,0.587919,0.615398,0.25591,0.25591,0.6875,0.064411,0.748089,0.683678,TRUE
0.693147,0.441326,0.441326,0.335735,0.30781,0.007143,0.007143,0.8125,0.960881,0.960881,0,FALSE
3.637586,0.952157,0.952157,0.715589,0.768909,0.701847,0.689635,0.75,0.00045,0.98134,0.98089,TRUE
1.098612,0.952157,0.952157,0.496352,0.456184,0.500779,0.257671,0.6875,0.443458,0.444132,0.000674,FALSE
1.94591,0.952157,0.952157,0.576901,0.535448,0.744433,0.744433,0.5625,0.427945,0.957959,0.530013,TRUE
1.609438,0.952157,0.952157,0.344305,0.314318,0.141884,0.141884,0.75,0.54429,0.616569,0.07228,FALSE
2.079442,0.956059,0.956059,0.330576,0.322396,0.170989,0.10352,0.5625,0.330598,0.979654,0.649056,FALSE
1.098612,0.952157,0.952157,0.532533,0.485027,0.5,0.290541,0.5625,0.44121,0.441884,0.000674,TRUE
1.791759,0.952157,0.952157,0.601272,0.598907,0.584158,0.489549,0.625,0.023943,0.307779,0.283835,TRUE
0.693147,0.952157,0.952157,0.524151,0.502133,0.613113,0.613113,0.6875,0.28125,0.28125,0,FALSE
0.693147,0.952157,0.952157,0.491052,0.447612,0.069884,0.069884,?,0.173224,0.173224,0,FALSE
1.098612,0.952157,0.952157,0.40663,0.398849,0.046364,0.046364,0.75,0.33487,0.337455,0.002585,FALSE
1.791759,0.951811,0.951811,0.283889,0.317858,0.036713,0.036713,0.625,0.003035,0.421313,0.418278,FALSE
0.693147,0.952157,0.952157,0.430327,0.396356,0.107498,0.107498,0.75,0.140737,0.140737,0,FALSE
0.693147,0.408971,0.408971,0,0,0.008787,0.008787,0.625,0.395121,0.395121,0,FALSE
0.693147,0.952157,0.952157,0.611738,0.547811,0.92,0.92,0.5625,0.830373,0.830373,0,TRUE
0.693147,0.408971,0.408971,0.034438,0.014479,0.012165,0.012165,?,0.662433,0.662433,0,FALSE
1.098612,0.594784,0.594784,0.239139,0.229187,0.010178,0.010178,0.75,0.684577,0.696605,0.012028,FALSE
1.098612,0.952157,0.952157,0.611355,0.589631,0.65625,0.340387,0.625,0.530238,0.530913,0.000674,TRUE
0.693147,0.594784,0.594784,0.229083,0.190899,0.005145,0.005145,0.5625,0.873314,0.873314,0,FALSE
0.693147,0.594784,0.594784,0.238644,0.380604,0.818182,0.818182,0.4375,0.476506,0.476506,0,FALSE
1.098612,0.952157,0.952157,0.559085,0.515304,0.532195,0.532195,0.75,0.055081,0.075764,0.020683,TRUE
1.098612,0.952157,0.933872,0.585937,0.530221,0.650113,0.376402,0.5625,0.154451,0.155238,0.000787,FALSE
1.098612,0.956059,0.956059,0.332117,0.371065,0.071489,0.049363,0.875,0.385791,0.389838,0.004047,FALSE
0.693147,0.952157,0.952157,0.338625,0.400389,0.75,0.75,0.4375,0.49067,0.49067,0,FALSE
0.693147,0.408971,0.408971,0.016276,0.027469,0.282609,0.282609,?,0.899281,0.899281,0,FALSE
0.693147,0.952157,0.952157,0.481241,0.410553,0.576344,0.576344,0.4375,0.279901,0.279901,0,FALSE
1.386294,0.952157,0.939967,0.407216,0.444948,0.157279,0.138005,0.75,0.903327,0.908498,0.005171,FALSE
0.693147,0.408971,0.408971,0.145633,0.18702,0.006182,0.006182,0.75,0.312275,0.312275,0,FALSE
1.386294,0.208971,0.208971,0.074049,0.068182,0.038788,0.038788,0.8125,0.063399,0.67772,0.614321,FALSE
0.693147,0.952157,0.952157,0.709289,0.683717,0.615873,0.615873,?,0.579699,0.579699,0,FALSE
0.693147,0.408971,0.408971,0,0,0.053922,0.053922,?,0.009892,0.009892,0,FALSE
2.639057,0.952157,0.909905,0.635929,0.622747,0.607143,0.213298,0.5625,0.08116,0.830373,0.749213,TRUE
0.693147,0.952157,0.952157,0.441471,0.460888,0.196429,0.196429,0.625,0.949303,0.949303,0,TRUE
0.693147,0.408971,0.408971,0.008999,0.002897,0.006663,0.006663,?,0.101057,0.101057,0,FALSE
1.386294,0.952157,0.952157,0.556783,0.530923,0.067597,0.067597,0.8125,0.3433,0.851844,0.508543,FALSE
0.693147,0.408971,0.408971,0.108973,0.184918,0.224719,0.224719,?,0.554406,0.554406,0,FALSE
1.098612,0.952157,0.952157,0.483058,0.438201,0.670968,0.358211,0.5,0.031587,0.130508,0.098921,FALSE
0.693147,0.408971,0.408971,0.02255,0.023239,0.033795,0.033795,0.75,0.73786,0.73786,0,FALSE
1.098612,0.952157,0.952157,0.384303,0.351062,0.015679,0.015679,0.625,0.074191,0.349933,0.275742,FALSE
1.098612,0.952157,0.952157,0.689842,0.676285,0.44,0.27,0.625,0.89692,0.89692,0,FALSE
0.693147,0.952157,0.952157,0.462441,0.509987,0.818182,0.818182,0.4375,0.081835,0.081835,0,FALSE
0.693147,0.36033,0.36033,0.444923,0.435724,0.007486,0.007486,?,0.083183,0.083183,0,FALSE
0.693147,0.594784,0.594784,0.216206,0.2361,0.363636,0.363636,?,0.151304,0.151304,0,FALSE
1.386294,0.408971,0.408971,0.145516,0.085729,0.073887,0.073887,0.75,0.784622,0.815872,0.03125,FALSE
0.693147,0.319368,0.319368,0.298753,0.327161,0.008039,0.008039,?,0.051484,0.051484,0,FALSE
0.693147,0.952157,0.952157,0.349177,0.32835,0.166667,0.166667,0.75,0.365782,0.365782,0,FALSE
0.693147,0.952157,0.952157,0.590371,0.540809,0.941527,0.941527,0.5625,0.05879,0.05879,0,TRUE
0.693147,0.408971,0.408971,0.123626,0.060383,0.180791,0.180791,0.75,0.891749,0.891749,0,FALSE
0.693147,0.915588,0.915588,0.423215,0.404093,0.174902,0.174902,0.5,0.045076,0.045076,0,TRUE
0.693147,0.408971,0.408971,0,0.008549,0.005362,0.005362,?,0.061151,0.061151,0,FALSE
1.098612,0.952157,0.952157,0.451163,0.423299,0.65625,0.504355,0.4375,0.888826,0.889613,0.000787,FALSE
1.098612,0.951811,0.951811,0.284599,0.260098,0.02479,0.02479,0.6875,0.190647,0.732014,0.541367,FALSE
0.693147,0.408971,0.408971,0.068699,0.06122,0.064205,0.064205,0.8125,0.510679,0.510679,0,FALSE
0.693147,0.408971,0.408971,0.097918,0.07136,0.01618,0.01618,0.8125,0.48179,0.48179,0,FALSE
0.693147,0.952157,0.952157,0.345385,0.311765,0.224181,0.224181,?,0.87871,0.87871,0,FALSE
0.693147,0.408971,0.408971,0.1212,0.143809,0.028511,0.028511,0.6875,0.278327,0.278327,0,FALSE
0.693147,0.408971,0.408971,0.034469,0.012163,0.031716,0.031716,?,0.841389,0.841389,0,FALSE
0.693147,0.408971,0.408971,0.046792,0.035487,0.019908,0.019908,?,0.972122,0.972122,0,FALSE
2.079442,0.952157,0.941708,0.486631,0.483859,0.326734,0.26471,0.625,0.032374,0.494379,0.462005,TRUE
1.098612,0.952157,0.952157,0.555281,0.584063,0.5,0.5,0.75,0.090153,0.101844,0.011691,TRUE
0.693147,0.952157,0.952157,0.561455,0.447039,0.037926,0.037926,0.6875,0.831048,0.831048,0,FALSE
1.386294,0.952157,0.952157,0.608448,0.594964,0.585192,0.585192,0.625,0.194469,0.305418,0.110949,TRUE
0.693147,0.952157,0.952157,0.545872,0.488859,0.258772,0.258772,0.6875,0.52473,0.52473,0,FALSE
1.098612,0.952157,0.952157,0.641854,0.632068,0.517544,0.517544,0.4375,0.095661,0.682554,0.586893,TRUE
0.693147,0.308971,0.308971,0.014213,0.026243,0.020756,0.020756,?,0.107914,0.107914,0,FALSE
0.693147,0.408971,0.408971,0.196236,0.250145,0.00795,0.00795,?,0.151304,0.151304,0,FALSE
0.693147,0.408971,0.408971,0.054715,0.040256,0.5,0.5,0.6875,0.319807,0.319807,0,FALSE
1.098612,0.952157,0.952157,0.367636,0.349948,0.0625,0.0625,0.75,0.557104,0.833296,0.276192,FALSE
0.693147,0.952157,0.952157,0.457086,0.454977,0.263678,0.263678,0.625,0.301709,0.301709,0,FALSE
